index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
101,IR_ORGANOCHLORINE_EXTENT,Percentage of sites for which organochlorine resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4563,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,PHL,2009,2009,Philippines,,Not tested/reported,,,,,,
102,IR_CARBAMATE_EXTENT,Percentage of sites for which carbamate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4564,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,PHL,2003,2003,Philippines,,Not tested/reported,,,,,,
103,IR_CARBAMATE_EXTENT,Percentage of sites for which carbamate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4564,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,PHL,2004,2004,Philippines,,Not tested/reported,,,,,,
104,IR_CARBAMATE_EXTENT,Percentage of sites for which carbamate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4564,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,PHL,2011,2011,Philippines,,Not tested/reported,,,,,,
105,IR_CARBAMATE_EXTENT,Percentage of sites for which carbamate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4564,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,Not tested/reported,,,,,,
106,IR_CARBAMATE_EXTENT,Percentage of sites for which carbamate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4564,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,PHL,2005,2005,Philippines,,Not tested/reported,,,,,,
107,IR_CARBAMATE_EXTENT,Percentage of sites for which carbamate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4564,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,Not tested/reported,,,,,,
108,IR_CARBAMATE_EXTENT,Percentage of sites for which carbamate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4564,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,Not tested/reported,,,,,,
109,IR_ORGANOCHLORINE_EXTENT,Percentage of sites for which organochlorine resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4563,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,Not tested/reported,,,,,,
110,IR_ORGANOCHLORINE_EXTENT,Percentage of sites for which organochlorine resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4563,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,PHL,2004,2004,Philippines,,Not tested/reported,,,,,,
111,IR_CARBAMATE_EXTENT,Percentage of sites for which carbamate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4564,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,PHL,2007,2007,Philippines,,Not tested/reported,,,,,,
112,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,PHL,2008,2008,Philippines,,Not tested/reported,,,,,,
113,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,PHL,2005,2005,Philippines,,Not tested/reported,,,,,,
114,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2000.0,2000,,WPR,Western Pacific,,PHL,2000,2000,Philippines,,Not tested/reported,,,,,,
115,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2001.0,2001,,WPR,Western Pacific,,PHL,2001,2001,Philippines,,Not tested/reported,,,,,,
116,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,PHL,2003,2003,Philippines,,Not tested/reported,,,,,,
117,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,Not tested/reported,,,,,,
118,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,PHL,2009,2009,Philippines,,Not tested/reported,,,,,,
119,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,PHL,2010,2010,Philippines,,Not tested/reported,,,,,,
120,IR_ORGANOCHLORINE_EXTENT,Percentage of sites for which organochlorine resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4563,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,PHL,2006,2006,Philippines,,Not tested/reported,,,,,,
121,IR_ORGANOPHOSPHATE_PRESENCE,Organophosphate resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4561,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,PHL,2004,2004,Philippines,,Not tested/reported,,,,,,
122,IR_ORGANOPHOSPHATE_PRESENCE,Organophosphate resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4561,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,Not tested/reported,,,,,,
123,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,Not tested/reported,,,,,,
124,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,Not tested/reported,,,,,,
125,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,PHL,2004,2004,Philippines,,Not tested/reported,,,,,,
126,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,PHL,2011,2011,Philippines,,Not tested/reported,,,,,,
127,IR_CARBAMATE_PRESENCE,Carbamate resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4560,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,PHL,2014,2014,Philippines,, Not tested/reported,,,,,,
128,IR_INSECTICIDERESISTANCE_PREV,Number of insecticide classes to which resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4557,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,PHL,2014,2014,Philippines,, Not tested/reported,,,,,,
129,IR_ORGANOCHLORINE_PRESENCE,Organochlorine resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4559,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,PHL,2014,2014,Philippines,, Not tested/reported,,,,,,
130,IR_ORGANOPHOSPHATE_PRESENCE,Organophosphate resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4561,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,PHL,2014,2014,Philippines,, Not tested/reported,,,,,,
131,IR_PYRETHROID_PRESENCE,Pyrethroid resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4558,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,PHL,2014,2014,Philippines,, Not tested/reported,,,,,,
132,IR_CARBAMATE_PRESENCE,Carbamate resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4560,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,Not tested/reported,,,,,,
133,IR_INSECTICIDERESISTANCE_PREV,Number of insecticide classes to which resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4557,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,3,3.00000,,,,,
134,IR_ORGANOCHLORINE_EXTENT,Percentage of sites for which organochlorine resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4563,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,33,33.00000,,,,,
135,IR_ORGANOCHLORINE_PRESENCE,Organochlorine resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4559,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,Yes,,,,,,
136,IR_ORGANOPHOSPHATE_EXTENT,Percentage of sites for which organophosphate resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4565,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,33,33.00000,,,,,
137,IR_ORGANOPHOSPHATE_PRESENCE,Organophosphate resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4561,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,Not tested/reported,,,,,,
138,IR_PYRETHROID_EXTENT,Percentage of sites for which pyrethroid resistance was reported,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4562,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,38,38.00000,,,,,
139,IR_PYRETHROID_PRESENCE,Pyrethroid resistance reported for at least one site,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4558,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,Yes,,,,,,
